,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
277,"5,7",--,Micheal Bafaro,Micheal BafaroWarren Low,"Añade un argumento en tu idioma
Town barber Dexter Miles is surprised to overhear, while cutting the hair of police chief Vance Corgan, that the body of a woman he murdered a few days before has been recovered. He had hope that the body would not be found until spring.",1h 34min,The Barber (A Serial Killer)
278,"6,9",79%,Don Coscarelli,Joe R. LansdaleDon Coscarelli,"Elvis Presley y un ""JFK"" negro se quedan en una residencia de ancianos donde no pasa nada, hasta que llega una momia egipcia descarriada y le succiona las almas a los ancianos por el culo. Los dos deciden contraatacar.",1h 32min,Bubba Ho-tep
279,"5,5",70%,Marc Evans,David HiltonJames Watkins,"A cinco personas se les ofrece un millón de dólares por pasar seis meses juntos en una mansión aislada, con cámaras vigilando todos sus movimientos.",1h 35min,My little eye
280,"4,7",--,Brewster MacWilliams,Brewster MacWilliams,"Añade un argumento en tu idioma
Aging gambler Benny Walsh dies in a car wreck driving home after the biggest poker win of his life. When the crash looks suspect and the money disappears, Benny's son smells trouble and searches for the money, motives",1h 29min,After the Game
281,"5,1",--,Kelley Cauthen,Melody Suppes,"Añade un argumento en tu idioma
In this soft-core, erotic mystery, an incredibly handsome photographer and his beautiful supermodel are on the roof of the photographer's building having sex, where an intruder murders them. The police assign Detective, Jessica Brody, to the case, but when she becomes sexually involved with the prime suspect, the photographer's identical twin brother, she risks becomi... Leer todo",1h 43min,Striking Resemblance
282,"6,0",--,Takashi Shimizu,Takashi Shimizu,"Añade un argumento en tu idioma
On his request, the sensitive sister of a real estate agent visits a house he intends to sell, only to cross paths with its resident curse.",1h 16min,Ju-on 2
283,"3,2",--,Chuck Comisky,Shane BitterlingChuck ComiskyJustin Stanley,"The legendary Loch Ness Monster, terrorizes a lake in Scotland and Patrick Bergin comes out to kill it.",1h 36min,Terror en el Lago Ness
284,"3,2",11%,Uwe Boll,Robert Dean KleinUwe Boll,"Añade un argumento en tu idioma
Tormented by memories of having caused a deadly car accident years ago, Matt struggles to rebuild his life with his girlfriend Dawn. But his tentative happiness is shattered when he is attacked by an ax-wielding maniac in a remote motel.",1h 32min,Blackwoods
285,"6,4",--,Paul McGuigan,Barry UnsworthMark Mills,"Un sacerdote en fuga se une a una banda ambulante de actores, que luego descubren que hubo un asesinato, ellos tratan de resolverlo recreando el crimen en una obra de teatro.",1h 52min,El misterio de Wells
286,"6,9",--,Shin'ya Tsukamoto,Shin'ya Tsukamoto,"Añade un argumento en tu idioma
A woman is being stalked by a stranger. His stalking turns to blackmail when he sends her copies of photos of her in an embarrassing position. Now he controls her and she has to do anything he says. Anything.",1h 17min,Rokugatsu no hebi
287,"8,0",--,Andrew LauAlan Mak,Alan MakFelix Chong,La historia de un topo del departamento de policía y un agente encubierto. Comparten el mismo objetivo: descubrir al topo y al policía.,1h 41min,Juego sucio
288,"5,4",--,Jane Campion,Jane CampionSusanna MooreStavros Kazantzidis,"La neoyorkina Frannie Avery, profesora de redacción, tiene una aventura con un detective de la policía que investiga el asesinato de una hermosa joven de su vecindario.",1h 59min,En carne viva
289,"6,2",--,Matteo Petrucci,Matteo Petrucci,"Añade un argumento en tu idioma
A brother and sister, have lost their mother and are united by a relationship bordering on incest. They meet a boy whose strong charm actually hides a sick personality, but he immediately seems to have a certain influence on the girl.",1h 59min,Ascolta la canzone del vento
290,"6,3",--,Thomas De Thier,Thomas De Thier,"Añade un argumento en tu idioma
This is the story about a family who looses their child. This is something very hard, but the mother (Blanche) won't realize this. She lives in her own world and she still plays with her son. At the time Blanche plays with her son, she's been watched by a boy names François. They become very close.",1h 46min,La pérdida
291,"6,5",--,Carl Franklin,David Collard,Un jefe de policía de Florida debe resolver un doble homicidio atroz antes de que él mismo pase a estar bajo sospecha.,1h 45min,A contrarreloj
292,"5,8",--,Mike Hodges,Trevor Preston,A former gangster reenters the criminal underworld after his brother suspiciously commits suicide.,1h 43min,Fuera de control
293,"7,4",--,Gabriele Salvatores,Niccolò AmmanitiFrancesca Marciano,"Un niño descubre accidentalmente un agujero profundo en el suelo, donde otro niño está prisionero",1h 48min,No tengo miedo
294,"5,5",--,Michael Haussman,F. Paul BenzSteve Tomlin,"En un hospital, Frank despierta de un coma con amnesia. El sheriff quiere saber quién le disparó. Más tarde, Frank recuerdo que algo le pasó al Presidente.",1h 39min,Blind horizon (El enemigo está dentro)
295,"7,5",--,Denys Arcand,Denys Arcand,"Durante sus últimos días, un hombre moribundo se reúne con viejos amigos, ex-amantes, su exesposa y su hijo separado.",1h 39min,Las invasiones bárbaras
296,"5,2",--,Rob Minkoff,David Berenbaum,"Un agente inmobiliario y su familia son convocados a un mansión que descubren está embrujada. Mientras intentan escapar, él aprende una valiosa lección sobre la familia a la que había descuidado.",1h 39min,La mansión encantada
297,"6,3",27%,John Woo,Philip K. DickDean Georgaris,"Lo que parecía una idea fácil para un ingeniero que le iba a reportar millones de dólares, le hace huir para salvar su vida y averiguar por qué le persiguen.",1h 59min,Paycheck
298,"4,4",--,Jason Wulfsohn,Malcolm KohllGordon Render,"Después de que los mineros desaparezcan en el desierto de Namib, unos científicos encuentran sus restos e investigan qué los ha matado.",1h 30min,Depredadores del desierto
299,"5,3",--,Markus Heltschl,Markus Heltschl,"Añade un argumento en tu idioma
A police inspector witnesses a male body being washed ashore at a beach near Lisbon/Portugal. He follows the tracks of the deceased, finds a deserted car, a video camera and encounters a misterious woman (Silvie Testud) who all seem connected to the victims death.",1h 28min,Der gläserne Blick
300,"4,3",--,Daphna Edwards,Daphna Edwards,"Añade un argumento en tu idioma
Jason Davis is a reporter who gets an anonymous tip that turns him into an eyewitness to a judge's murder.",1h 32min,Exposé
301,"6,3",20%,Terry Green,Terry Green,"Añade un argumento en tu idioma
A story about a man trying to overcome mistakes and past events in his life.",1h 32min,Almost Salinas
302,"5,1",21%,Hank Whetstone,Hank Whetstone,"Añade un argumento en tu idioma
What if a computer disc held a code so powerful that it could change the world forever? While translating the Dead Sea Scrolls, a professor discovers a hidden formula that not only unlocks all known computer encryption, but also scientifically proves the existence of God! Religions, governments and mankind itself could rise and fall based on this information. Now the ... Leer todo",1h 37min,The Code Conspiracy
303,"7,1",--,Greg Marcks,Greg Marcks,"Los eventos previos a un accidente automovilístico, contados desde cinco perspectivas muy diferentes.",1h 26min,11:14 Destino fatal
304,"5,1",--,Renny Harlin,William Peter BlattyWilliam WisherCaleb Carr,"Años antes de que el padre Lankester ayudara a salvar el alma de Regan, se encuentra por primera vez con el demonio Pazuzu en África Oriental.",1h 54min,El exorcista: El comienzo
305,"5,9",67%,Jeff RenfroeMarteinn Thorsson,Jeff RenfroeMarteinn Thorsson,"Añade un argumento en tu idioma
After receiving mysterious empty packages inside his apartment, a young computer-programmer begins a personal investigation into their origins.",1h 35min,Paranoia 1.0
306,"6,2",--,Jonathan Glazer,Jean-Claude CarrièreMilo AddicaJonathan Glazer,Un niño intenta convencer a una mujer de que renace su marido muerto.,1h 40min,Reencarnación
307,"7,6",--,Jean-Pierre Jeunet,Sébastien JaprisotJean-Pierre JeunetGuillaume Laurant,"Cuenta la historia de la búsqueda incesante de una joven por su prometido, desaparecido en las trincheras del Somme durante la Primera Guerra Mundial.",2h 13min,Largo domingo de noviazgo
308,"7,3",--,Eytan Fox,Knut BergerCaroline PetersAndreas Struck,"Following the suicide of his wife, an Israeli intelligence agent is assigned to befriend the grandchildren of a Nazi war criminal.",1h 43min,Caminar sobre las aguas
309,"5,8",--,Steven Brill,Fred WolfHarris GoldbergTom Nursall,"Cuando su amigo muere, tres hombres deciden cumplir el sueño de su infancia yendo en una expedición de camping por el desaparecido D. B. Cooper Bounty, con resultados calamitosos.",1h 35min,De perdidos al río
310,"5,6",37%,Mark Edwin Robinson,Mark Edwin Robinson,"Añade un argumento en tu idioma
A medical student is assigned to a psychiatric patient to discover the truth about a brutal murder, but he instead rants about danger in the outside world. The student dismisses his claims as paranoia - until someone begins.",1h 27min,Breaking Dawn
311,"6,9",--,Jon Turteltaub,Jim KoufCormac WibberleyMarianne Wibberley,Un historiador se esfuerza por encontrar el legendario tesoro de los templarios antes de que un equipo de mercenarios lo encuentre primero.,2h 11min,La búsqueda (National Treasure)
312,"6,3",--,Roger Michell,Ian McEwanJoe Penhall,"Dos extraños se conectan por una tragedia, pero uno siente peligrosamente que la conexión es mucho más profunda de lo que el otro está dispuesto a admitir.",1h 40min,El intruso (Enduring Love)
313,"6,8",71%,Lucile Hadzihalilovic,Lucile HadzihalilovicFrank Wedekind,Una mirada al interior de un internado poco convencional para chicas jóvenes.,2h 2min,Innocence
314,"5,6",42%,Ernie Barbarash,Ernie Barbarash,"Uno joven programador cuyo trabajo es vigilar al cubo que deforma la realidad, desafía ordenes superiores para rescatar una madre inocente atrapada en uno de sus cuartos.",1h 37min,Cube Zero
315,"5,1",--,Geoff Murphy,Geoff MurphyIan Wishart,"Añade un argumento en tu idioma
A thriller loosely based on Ian Wishart's book The Paradise Conspiracy, about the mysterious death of a New Zealander who happened upon international banking records after purchasing a used computer.",1h 34min,Spooked
316,"4,8",18%,Wilhelm LiebenbergFederico Sanchez,Wilhelm LiebenbergFederico Sanchez,"Detective Raymond Pope is a detective of questionable morals, searching for his missing wife. His investigation leads him to the wealthy estate of the enigmatic Elizabeth Kane and her young maid Irina.",1h 47min,Eternal
317,"5,6",40%,Christopher Smith,Christopher Smith,"Atrapada en una estación de metro de Londres, una mujer siendo perseguida por un extraño se dirige al desconocido laberinto de túneles debajo de las calles de la ciudad.",1h 25min,Creep
318,"7,6",50%,James Wan,Leigh WhannellJames Wan,"Dos extraños, que se despiertan en una habitación sin recordar cómo llegaron allí, pronto descubren que son peones en un juego mortal perpetrado por un famoso asesino en serie.",1h 43min,Saw
319,"5,9",--,Takashi Shimizu,Stephen SuscoTakashi Shimizu,"Una enfermera estadounidense que vive y trabaja en Tokio se ve expuesta a una misteriosa maldición sobrenatural, que encierra a una persona en una poderosa rabia antes de cobrarse su vida y extenderse a otra víctima.",1h 31min,El grito
320,"5,0",75%,Calum GrantJoshua Atesh Litle,Calum Grant,"Añade un argumento en tu idioma
Twelve years after a plague, an intimate mockumentary shows how the 186 San Francisco survivors live now.",1h 18min,Ever Since the World Ended
321,"5,9",--,Brett Wagner,Brett Wagner,"Añade un argumento en tu idioma
Renee Unger is living the life she always hoped for: a little red-brick house in the small town of New Russia, Ohio, a good husband, a prospering construction business, and a baby on the way. When her husband's younger brother turns twenty-one and is released from juvenile prison, where he served five years for murder, Renee's cozy life begins to change. Colson comes ... Leer todo",1h 29min,Five Years
322,"6,5",--,Eddie O'Flaherty,J.P. Davis,"An aging trainer and a young fighter, both in need of a second chance, team-up to overcome the demons of their past...and chase the dreams of their future.",1h 49min,Tommy Riley (El luchador)
323,"7,6",--,Abner PastollKamma Pastoll,Abner Pastoll,"Añade un argumento en tu idioma
With the sudden disappearance of her flatmate, Shona finds herself trying to interpret a series of strange occurrences. She becomes bizarrely entangled with a mysterious man, setting off a chain of events that alters both their lives...",1h 27min,Shooting Shona
324,"7,1",--,Kresten Vestbjerg AndersenThorbjørn ChristoffersenStefan Fjeldmark,Anders MatthesenMette HeenoKarsten Kiilerich,"Añade un argumento en tu idioma
Terkel is an average teenager whose life takes a turn for the worse when a girl who had a crush on him kills herself and an unknown maniac starts stalking him.",1h 17min,Terkel i knibe
