,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
288,4.6,13%,Mark Freed,Mark FreedDave Tedder,"Caitland, a beautiful model, and daughter of a billionaire, has mysteriously disappeared. Private investigator Darrel Chisum is on the case-and finds himself in the middle of the seductive fashion industry's Vision Advertising Agency, run by a corrupt mogul. Darrel enlists the aid of his friend, an unemployed ad executive, whose advertising skills allow him to work un... Read all",1h 36m,Lovers and Liars
289,6.8,--,David Moreton,Todd Stephens,A teenager copes with his sexuality on the last day of school in 1984. It shows him coping with being gay and being with friends.,1h 39m,Edge of Seventeen
290,6.4,--,Gregory Ruzzin,Fred H. DreschLynn Scott MyersRon Ratliff,Add a plot,1h 33m,The Hungry Bachelors Club
291,5.1,--,Tom Lazarus,L.L. Thomaso,"Torri (Catalina Larranga) is a prostitute who has risen to the highest ranks of her profession -- she's beautiful, sophisticated, charming, and charges high rates that her wealthy clients are happy to pay. In fact, Torri's renown is such that a documentary filmmaker (Robert Rand) has decided to make a movie about her life and work.",1h 30m,Word of Mouth
292,6.5,5%,Rafigh Pooya,Rustam IbragimbekovRafigh PooyaMichael Wilmington,"A young filmmaker of Azerbaijani origins decides to fulfill his seven-year obsession to make a docudrama about the short, tragic life of his late mother. Much to his American wife's consternation, the filmmaker decides to travel to Moscow and Azerbaijan to make the film. He casts a young woman to play his mother, who had been forced from her home to live in the artifi... Read all",1h 36m,Broken Bridges
293,4.5,--,Lance Lane,Lance Lane,A bisexual hustler tries to survive on the streets with the help of his prostitute sister and a drug-dealing friend,1h 26m,Junked
294,5.5,57%,Gary Walkow,Gary Walkow,Two murders that shaped the lives of several college students who went on to become some of the most influential writers of the Beat Generation.,1h 33m,Beat
295,7.3,--,Achero Mañas,Achero MañasVerónica Fernández,"Alfredo is a kid who begins in a new new school where he makes a friend, Pablo. Alfredo realizes that Pablo is a victim of home abuse by his father, and decides to involve his own family in order to help his friend.",1h 28m,El Bola
296,8.3,--,Michael Pfeifenberger,Stephan DemmelbauerMarianne Sägebrecht,"Will the love of the toilet-cleaner Veronica rescue the young man Micky, who gets lost in a dangerous, night-blue Vienna.",1h 38m,"Thanksgivin', die nachtblaue Stadt"
297,3.4,38%,Jim Wynorski,Steve Latshaw,"An oil refinery blows up, causing a firestorm that threatens a hospital and everyone inside.",1h 37m,Ablaze
298,6.1,61%,Timothy Linh Bui,Timothy Linh BuiTony Bui,The story of some Vietnamese refugees as they first arrive at Camp Pendleton in the United States as the Vietnam War ends in 1975.,1h 55m,Green Dragon
299,5.5,75%,David Portlock,David Portlock,"The Senator needs a Kidney. He's unwilling to wait for one to become available, and has let it be known he is willing to pay top dollar. Two hospital workers want to sell him one. But when they go to a suburban inn to make the deal they find themselves unintentionally interacting with drug dealers, Secret Service Agents, hit men, DEA, a vacationing family, and more. V... Read all",1h 33m,The Gristle
300,7.3,--,Mircea Daneliuc,Mircea DaneliucPaul Goma,"Free adaptation of the book ""The Pitesti phenomenon"" by Paul Goma.",2h 24m,A unsprezecea porunca
301,6.0,43%,Orson Welles,Miguel de Cervantes y SaavedraJavier MinaJesús Franco,"The story of a Spanish gentlemen gone mad and his dim-witted squire Sancho Panza, who set forth on a journey to right wrongs and accomplish good deeds in the name of chivalry.",1h 56m,Don Quixote
302,6.8,--,Dimitris Athanitis,Dimitris Athanitis,"In order to shoot his first film, Alex decides to follow his agent's advice. Carrying his ambitious script, Alex arrives in Athens planning to meet an eccentric producer, but a couple of gangsters confuses him with ""the man"" they have been waiting from Berlin.",1h 15m,Antio Verolino
303,6.4,--,Carlos Diegues,Betse De PaulaCarlos DieguesIsabel Diegues,"Four love stories which portray a wide gamut of emotions and desires against the backdrop of Rio de Janeiro. ""Elephant's Stomp"" : the story of a highway patrol officer who is infatuated with a mulatto dancer at a local nightclub. ""Drao"" : a publicity man and a boutique owner who face a crises in their marriage. ""You Are Beautiful"" : two homeless teenagers seek love am... Read all",1h 44m,Rio's Love Song
304,4.2,--,Lloyd A. Simandl,Chris Hyde,"On a trip to Europe, a woman gets abducted and soon finds herself in a training facility for female mercenaries. In deed, a doctor and his wife manipulate the women into killing. If they do not comply, a chip inserted into their brain will kill them.",1h 33m,Dangerous Prey
305,7.1,87%,Todd Haynes,Todd Haynes,An affluent and unexceptional homemaker in the suburbs develops multiple chemical sensitivity.,1h 59m,Safe
306,4.3,25%,Shayne Worcester,Kyle RankinEfram PotelleShayne Worcester,"Alec is a social outcast with a tortured past. In a sudden lapse of reason, he attacks a co-worker, Kate, and ties her up in his basement. As she struggles to escape alive, Alec begins a downward spiral toward a startling conclusion.",1h 53m,Reindeer Games
307,8.1,--,Hideaki AnnoKazuya Tsurumaki,Hideaki Anno,Concurrent theatrical ending of the TV series Neon Genesis Evangelion (1995).,1h 27m,Neon Genesis Evangelion: The End of Evangelion
308,4.3,--,Daphna Edwards,Daphna Edwards,Jason Davis is a reporter who gets an anonymous tip that turns him into an eyewitness to a judge's murder.,1h 32m,Exposé
309,6.8,--,Constantin Werner,Constantin Werner,"Joey snaps when his girlfriend Laura dies. He takes her corpse from New York City to West Virginia. As she decomposes, he slips further into madness.",1h 20m,Dead Leaves
310,--,--,David Pilot,Michael McCartneyDavid Pilot,Saving Manhattan is a darkly comedic narrative feature about a street preaching evangelist's mission to save Manhattan and his subsequent descent into the seedy underworld of the city. Writer/director David Pilot uses digital video and Super 8 film to document the perilous journey of devoted fundamentalist Christian CARL EGAN (Michael McCartney). Saving Manhattan blen... Read all,1h 20m,Saving Manhattan
311,6.5,73%,Matthew Barney,Matthew Barney,"A Gothic Western loosely based on Gary Gilmore's life, executed for murder in Utah. His life is represented through fantastic sequences, like a séance to show his birth and a prison rodeo staged in a salt arena to symbolise his execution.",1h 19m,Cremaster 2
312,6.3,--,Xiaoning Feng,Xiaoning Feng,"The film tells the story of a grounded American pilot during the Second World War who learns about the noble spirit of the Chinese poeple when he is rescued by the communist-led Chinese army after an emergency landing near the Great Wall. On the way to the Communist base, the pilot falls in love with a girl soldier whose lingering memory of being raped by the Japanese... Read all",1h 45m,Lover's Grief Over the Yellow River
313,5.1,--,Romy Hayes,J.J. Pivo,"Meet Tanner, the brawny farm hand who's been cultivating passion in every woman who steps onto the property. In a place where the long, hard day begins at sunrise, he leads a hard-working crew who have come together to save a family farm.",1h 45m,Temptations
314,--,--,Diego Torres Peñaloza,Diego Torres Peñaloza,,1h 35m,Calle de los poetas
315,4.8,--,Glenn Klinker,Glenn Klinker,"A deranged street person has flashes of sanity, and his outrage at, and disgust for, the nightly news body count inspires him to vanquish not only his inner demons, but also the very real ones that are preying, unchecked upon the innocent.",1h 30m,Yup Yup Man
316,6.1,--,Robert Martin Carroll,Dalene Young,"Free spirit Lee Ann plans to sell her baby to pay her rent, much to the dismay of her roommate.",--,Baby Luv
317,7.7,65%,John Woodward,John Woodward,"Details the trial of a young Texas ""erotic dancer"" on charges of lurid behavior and indecent exposure and the various witnesses who testify both for and against her.",1h 27m,Vice
318,5.7,25%,João Pedro Rodrigues,João Pedro RodriguesJosé NevesPaulo Rebelo,"Young and handsome Sergio works the night shift as a trash collector in Lisbon, Portugal. He can't force himself to connect with his pretty female co-worker Fatima, who displays an avid interest in him, so instead Sergio roams the city with the trash company's pet dog. Eventually Sergio becomes fascinated with a sleek motorcycle, and then also its owner, João - a youn... Read all",1h 27m,Phantom
319,6.3,--,Zelito Viana,Joaquim AssisEduardo CoutinhoZelito Viana,"The film tells the story of an intuitive, adventurous man who loved his country and being Brazilian. This man fought to be loyal to himself. His music is a transparent portrait of his genius, intuition, freedom, adventure, and passion for Brazil. The story shows aging Villa-Lobos going to a gala concert in the Theatre of Rio de Janeiro for a tribute in his honor. This... Read all",2h 12m,Villa-Lobos: Uma Vida de Paixão
320,6.3,--,Krzysztof Zanussi,Jan Józef SzczepanskiKrzysztof Zanussi,"The story of Catholic saint Maximilian Kolbe (1894-1941), who volunteered to die in place of a stranger in the Nazi concentration camp of Auschwitz.",1h 30m,Life for Life: Maximilian Kolbe
321,7.1,--,Kore-eda Hirokazu,--,"An elementary school in Japan begins an experimental program that frames the students' curriculum around one single project: the raising of a calf from adolescence to adulthood. Through their work with the calf, the students learn about math, biology, nutrition and numerous other subjects. But after multiple years of investing energy and emotion into their beloved pet... Read all",47m,Mou hitotsu no kyouiku - Ina shogakkou haru gumi no kiroku
322,8.5,--,Jorge Acha,Jorge Acha,"Posthumous film by Jorge Acha, whose narrative axis focuses on the journey undertaken by Alexander von Humboldt and Aimée Bonpland along with three indigenous people in the Orinoco basin and which will be told in the book by the German botanist entitled Viaje a los equinocciales del Ecuador.",1h 35m,"Mburucuyá, cuadros de la naturaleza"
323,6.1,--,Jean-Pierre DardenneLuc Dardenne,Jean GruaultJean-Pierre DardenneLuc Dardenne,Can love resuscitate a languishing man?,1h 35m,I'm Thinking of You
324,5.5,38%,Jeffrey Reiner,Darrell FettyFrancis Delia,A former thief unbeknownst to a dead body in his car drives to a bright future- but the men who planted the body now need it back.,1h 30m,Trouble Bound
325,4.4,--,Clay Borris,Shell DanielsonShuki LevyDouglas Sloan,"A policeman on the skids faces another tragedy when his daughter dies. When other police in his unit are being murdered, the viewer must decide which one of the suspects is responsible.",1h 45m,Someone to Die For
326,7.0,--,Greg Carter,Greg Carter,An African-American male in the ghettos of Houston struggles with opportunities to enter a life of crime including a chance to kill the man who killed his brother.,1h 50m,Fifth Ward
327,7.3,--,Isshin Inudô,Sakichi SatoYumiko Ôshima,"Meet NIPPORI Ayumu, an 80 year-old man, who, due to a serious heart condition, has spent sixty years of his life confined to his house. One morning, he wakes up believing himself to be twenty again. In his mind, he has become the youthful young man that he once was. However, reality fails to keep up with his illusion, and everything around him seems to be quite differ... Read all",1h 36m,Kinpatsu no sougen
